x,y
1362.8367069377875,-487.0407300452058
1368.6895667021972,-450.74368548050893
1372.9911218739742,-414.6907784786705
1371.5294608390248,-377.37671900981655
1149.6947196563306,-223.670771658595
1057.6632760806062,-148.23088217520473
1054.3099309880406,-121.16984740434832
1053.0744603753915,-96.64590475068364
1053.3830267404765,-70.65593729526734
1054.0866855274464,-43.88917171424061
1054.8606877444304,-17.14437083556858
1055.7137015634855,8.754589146492183
1056.6988574170346,34.133374189105666
1058.5050748917986,60.80352726863718
1062.3169123702323,85.47420775986087
1055.935817234909,165.00337081540013
1054.8183256849413,191.16040332458292
1054.1567095495795,218.18772126681088
1053.1777991572346,244.78171063689345
1053.200741650631,270.9694591398828
1053.9300450410285,298.9175641540919
1054.0373336933858,328.3615373038359
1054.1009606415178,355.706922584632
1052.987479141856,383.0634657213856
1053.7514477186176,413.56001551276364
1055.944903247528,445.30479596066425
1056.2548702257832,475.25646931347876
1055.768715200078,506.55051081286723
1055.636141828057,538.3840042816785
1055.7365161950904,571.5073563588255
1056.470181138252,605.1256120556366
1057.5517559618343,640.7156416555172
1058.7246071645786,676.6789905000809
1060.6116328190692,713.4605993528079
1060.9316633929834,753.010627820217
1063.3920623182844,793.8049645841643
1065.2176277806034,836.6490635059984
1066.7668120830758,878.5969318396868
1065.6759447371164,924.0373535786605
1065.4631183216493,969.0760579006723
1067.7509028806758,1020.1463482743551
1072.390151330041,1074.3851094139065
1074.3140293225529,1128.0223530146648
1073.833256959435,1183.758927631759
1079.3565112660126,1314.0356812460086
1079.9227767862787,1380.2257229084714
1144.7265955795465,2383.9004323530085
1071.5413578740774,2382.9103384024706
1003.8239551696125,2387.2876930792477
935.3685631449072,2384.8791821767895
753.9982396907224,2248.179978792466
693.9819988037123,2248.855539010099
632.4731792709734,2248.2299543202575
574.8138507002609,2248.953223066931
514.4731428501904,2243.517427564548
455.7408790781465,2244.447663376689
399.2542253159126,2247.817844836941
342.5853454217616,2243.746942861929
287.9534762197707,2241.076314080569
232.06925563017109,2239.759344905443
177.01325975292158,2244.5308097398984
121.78167353508817,2246.4514876780654
65.85437292972286,2243.7838051082445
10.77292587828784,2245.474157960412
-44.979283497172,2246.5497688802893
-98.49188176395182,2250.0954228046853
-220.15929323911175,2378.8339340106227
-277.190231030867,2350.7136311811896
-368.6891836301426,2190.6917939030445
-500.34807245941334,2288.1841859619058
-547.6824206109341,2239.760484662087
-600.6213371726099,2213.9760634056065
-771.2629661715466,2388.304524032115
-1254.7463305248102,2392.146151165209
-1328.4194687214203,2391.2887665695876
-1402.6892374355655,2383.660203485898
-1477.8211292918354,2378.8326884879075
-1746.6300957062178,2399.338111078405
-1816.3905058349878,2370.6344678824944
-1837.4382056206887,2060.4760136981513
-1835.9830633145361,1960.8939934943378
-1835.346515552501,1866.2286617264494
-1839.1196285181984,1777.5612660325055
-1840.5219624628157,1692.6249306009956
-1373.0041328024536,827.3262061045704
-1391.806923777181,792.2598922865527
-1394.0767486556542,748.3749604026582
-1394.1436776834,704.4199074241187
-1394.434395198995,661.1908045231824
-1393.444361085761,618.3955550926082
-1395.6575873125532,578.3644711398708
-1394.737295326701,538.2684061179501
-1392.9702530576765,497.809638914749
-1394.4468441566837,459.6477578771223
-1391.8975709986116,420.40117964649517
-1412.457263726741,390.71054265986623
-1594.4809527311893,360.6078949183434
-1783.8758744204508,270.37922841940366
-1787.1208558849971,225.16795722499015
-1786.1389572877317,180.63827877583086
-1785.0486178786707,136.368963879056
-1784.3623336279513,92.3397250906221
-1784.3678657825342,47.50073223313016
-1785.9938891756212,4.672026042151899
-1398.527453743793,-139.82564544783247
-1396.1156148168416,-174.67166359943008
-1397.4745738482563,-210.57155066065891
-1400.078378959715,-245.851139451368
-1399.244957860843,-280.07596808903116
-1397.3710479634608,-317.558111711068
-1396.4234300504565,-351.5701978355351
-1394.0708005545407,-389.64452137970824
-1394.6002690932146,-426.1257466348793
-1397.2443113806253,-464.7198987718113
-1401.0217381854454,-502.7627065841629
-1227.6374879020377,-584.0774334774234
-1209.6440355149766,-612.7783509092353
-1206.8345875144273,-649.4771192112023
-1206.018508685069,-685.5522731411822
-1206.6293768737517,-726.094766105129
-1208.488185008189,-767.7658296613707
1059.624173066035,706.8491171064173
1059.747201027984,744.2854760865308
1060.6194756592765,785.8029828476353
1064.395731473213,827.9577143922289
1063.836469760663,870.740792720296
1064.1803928285694,913.5241329703509
1065.1263457061452,961.256173027083
1067.441976163378,1010.313164332932
1068.7433356842769,1062.4672618158381
1069.9727248815761,1116.6112206177652
1071.6637520928236,1172.2093946690288
1080.046604480013,1515.2194212889415
1086.3072024229173,2387.4810286082056
1014.7913904949555,2385.6350692797328
947.5506715993674,2388.6738553539676
763.2340518903659,2244.7972696960887
703.0460325194242,2249.443673146473
639.542320771049,2244.6696015099374
578.4262521730171,2234.6008890397134
519.9541433976353,2233.2704020703877
466.5619420541079,2252.9470736630055
410.6399235051777,2261.0127936886297
350.6690872765759,2246.546294588343
294.971107182675,2246.215104554198
239.6820738014288,2246.2487626036095
184.93428769684516,2249.4106582022905
130.41965332229384,2255.4824930660166
72.83250244112516,2247.3201099505523
18.225008368403998,2242.675948854397
-37.405000989958765,2240.937845724629
-90.46603494461263,2222.159286937235
-212.26480150836835,2372.5234780799565
-268.024616065521,2351.2730711644126
-363.29633939031226,2199.7013478619315
-493.7743448929919,2291.65768796858
-540.9180682799937,2239.0890767024525
-592.1041797950063,2216.527848408245
-761.821068745286,2388.446704286238
-1243.776553753433,2390.54333715857
-1321.1547179208928,2393.8824686720454
-1395.524390885509,2388.1515183178035
-1469.7633263472692,2383.5259232961175
-1736.8673128234043,2399.937121602482
-1813.5292473039358,2381.9426381995895
-1830.4695691863499,2065.3331980052853
-1833.7808714933865,1968.4239324507707
-1836.2375495772058,1875.5117232432058
-1837.5712875990814,1785.983766161231
-1837.7261983885642,1700.4489060998908
-1368.3320745069752,830.2214065389048
-1391.7661073142347,796.8696035308297
-1395.023770594621,752.4185533836643
-1395.684131951006,709.1234404672905
-1393.622678744576,666.9638890440714
-1392.8589235286925,622.7817287352701
-1392.1969352044866,581.4759290866947
-1391.3462569108815,540.1035487571612
-1391.382275681804,500.75635334813666
-1392.1022899067384,462.75286540054555
-1391.3160171686777,424.04008108890764
-1783.2654106060547,227.74884815519633
-1785.5318444585853,184.1223300534791
-1786.943653827042,141.0270472188266
-1784.1512217716318,96.33265464417323
-1785.006785350055,51.515422489417574
-1785.9834241146734,7.694724662199687
-1396.6589212093568,-138.4055916728636
-1397.9449355540469,-172.11103148488712
-1395.6035056698693,-207.87461355820037
-1396.1062035296095,-243.89553289500935
-1397.7730388972063,-278.51049214000653
-1398.4078189457316,-314.1037000919321
-1398.2808016398085,-350.33277004233315
-1396.5201490430466,-387.3719605454
-1396.8703668848625,-423.8198209368571
-1397.680105599352,-461.81632973703336
-1398.3018421140614,-499.97695780947976
-1228.2395863503548,-582.2268295277273
-1207.5019542492005,-610.367127624319
-1207.3584859877471,-647.9741883851356
-1205.4354301582962,-685.5661793139182
-1205.1205617724843,-723.7523706995177
-1205.5610092600893,-763.0453560908385
-1206.4300200567527,-805.7308292512229
-1208.6031467438038,-850.3078831699582
-1209.0225289864518,-896.2642045754163
-1208.543299841323,-942.7330772327052
-1207.6180976123321,-989.5251855406066
-1209.489970681514,-1041.7044078436215
-1226.7254275751736,-1164.2470905441453
-1228.3101907134494,-1221.0970786098417
-1226.677343191638,-1280.845402732236
-1119.7016782216826,-1291.765614106347
-999.1482908562916,-1278.9963615581364
-957.1867748061095,-1287.0934224586333
-914.6661021616821,-1298.1255415237601
-878.1080495591814,-1312.0128870553713
-861.5798927046034,-1434.0882429220053
-880.7672110062005,-1635.1228340758864
-865.0945930619303,-1810.1520399002436
-809.7785742847011,-1807.1106006909033
-756.6645276171123,-1808.866870487149
-702.2927600320471,-1803.323997984436
-645.0549775313834,-1783.1623982301742
-590.7740434469529,-1772.3837316138224
-544.3767828864443,-1772.27817180436
-496.2410986809445,-1772.858080044742
-449.0886114009008,-1772.7509643517362
-403.5633527388322,-1774.9497690994506
-357.1838229267163,-1775.9369264248817
-312.2811735930919,-1777.2733944498582
-267.7520617513578,-1778.9631343644805
-224.75308847247175,-1779.1097806830487
-179.80741432513793,-1776.9257986066016
-134.92804250239394,-1777.6366293048961
-92.12959592514177,-1778.3651762376226
-47.95966591676687,-1779.6038696702005
-4.279954063927388,-1783.7448653025497
40.02777717212779,-1785.3013301834114
83.27274896687645,-1782.3057290430002
127.14777670483481,-1781.9696105374574
170.56063520174683,-1785.6226175257684
216.4330310207137,-1794.2433796960731
261.5244504483531,-1809.9534591579109
309.93484670282874,-1814.9771219768293
351.4674506401746,-1799.752675686439
388.84127819429096,-1164.0210577443306
424.06428507079875,-1175.8696705534132
459.7157178619395,-1183.8756094922649
494.27858409885727,-1183.966925763228
526.4663278719022,-1183.1560360396572
561.5620046973388,-1182.9785986569266
598.6679020462384,-1185.9633185978205
636.2140175519257,-1186.9992781676146
674.5189470895664,-1185.2587280915432
712.6876524178017,-1183.769138215388
752.7140209062172,-1182.8041269505254
795.2158976399751,-1183.6839426724723
838.5476526209911,-1185.693002755699
880.9573617029527,-1183.6445314626233
926.2332107148238,-1182.728667898478
975.6168959955111,-1187.338298358174
1025.870837667555,-1188.4818149316668
1077.7258980614338,-1187.6535484507576
1129.5537512654512,-1186.924838817584
1162.4737263043992,-1161.0787379208891
1268.5560821926413,-1151.516838275523
1330.8039236857962,-1151.0000724163701
1398.489459128249,-1151.4162942685748
1468.369579126569,-1149.0217705055297
1326.4230472319252,-931.3605436521207
1333.309518628469,-887.6309988022729
1326.8474553149401,-835.0544250671735
1328.8998022856701,-791.004150106121
1330.7116016634009,-748.9563626797133
1334.6405110513767,-706.2823134275129
1339.669917971325,-666.9308516500814
1346.5201968291099,-629.144198122573
1350.6967596877962,-592.035324848854
1353.4020264563317,-553.6045676147327
1356.8153251620379,-515.659212470245
1361.6466767931493,-479.17697939088504
1368.244546484374,-443.24927920501995
1377.304490976396,-410.75528193347725
1372.7607042253217,-370.96098033998004
1150.3347001653674,-217.68242945964752
1057.3914859087745,-144.72666660858977
1054.0765856153623,-116.54527728509551
1051.7876056952202,-91.38323153574645
1052.0200411548242,-64.57424415819555
1053.9945043717194,-39.91424876173446
1054.428177033485,-12.30729368469386
1055.1698284021643,13.007525888771841
1056.2602126605836,39.53938732730635
1058.2333694115157,65.36205599543611
1062.9107167469451,90.4232864061889
1070.1828063764049,118.74057198919945
1065.5781851521845,143.8947317582431
1055.6163285003042,170.20496321652234
1054.4233576928168,196.08067919049506
1054.1247018363467,223.22043584410656
1054.65314260386,250.52494645404514
1053.5661283746228,276.5212028791058
1052.218049921221,304.88920187501355
1052.3749056445604,332.8229566445241
1052.6973437362385,360.61179263949197
1052.6956112675457,390.38380155694006
1055.4452782626097,419.4798291851019
1056.6533036063138,451.3145200166549
1055.1699417985665,481.2862520629585
1053.9414566196729,510.91483489756115
1054.566734434151,543.2108845788076
1056.6169471774529,578.2567569319009
1057.5822748184055,612.2121625628866
1057.0250451770826,647.8256836282321
1058.5548727656217,683.4190378853652
1059.8451464988784,721.285148497299
1060.5114961441434,760.9158488598529
1064.3564131667476,801.6867691005109
1065.9148969350247,844.645151819387
1063.3966340463194,886.9724692452176
1063.944239757362,930.593845180124
1066.4374241623764,978.3883599296937
1067.9045882574812,1030.8141699058176
1072.7881087999417,1085.2657156740208
1071.0816409500262,1139.3411170144784
1069.9492889223052,1193.657203360602
1078.2647093444837,1391.9719031224217
1082.692160585044,1547.3234747161596
1129.273816505153,2384.622170775883
1058.3590866593345,2387.9740458567844
988.9320660165425,2389.7076037256634
797.970475903799,2238.2598558000063
739.2707181177614,2244.3813858909207
678.0761659269942,2249.002826410351
621.9218422745067,2257.3957278469993
560.2191695626531,2250.0568980704757
498.5060063539067,2237.643405824324
442.61926429383993,2245.0336855771184
387.64401394336306,2256.6982919641423
331.0571840440031,2258.1112026188734
275.57553018567097,2245.402678733346
218.3163615973193,2236.6203363018294
162.1887017283052,2233.6192770997673
107.97026230603979,2237.646639878058
53.20657628400043,2247.3702543729046
-2.573430547989536,2245.9985257019234
-56.46132591573949,2245.040129079174
-177.15588602099814,2373.397520864997
-234.24456331271546,2376.9858507274366
-289.6873265039555,2342.4050280348597
-382.0775327090714,2183.574436903617
-511.3214498431336,2270.6401354971063
-558.9759661845344,2225.8865355691573
-613.4980591709107,2214.074610620321
-786.0697395446914,2385.5780069140774
-694.3598408404577,1660.6819115736807
-1349.5189772771819,2394.092018379567
-1423.106740692541,2385.8020044830737
-1773.3192643478542,2405.819059944614
-1833.268030483152,2360.7730361914137
-1840.0956191710031,2035.5795519477203
-1836.7488009956971,1840.5580416115297
-1842.2835767933516,1754.7647378430809
-1839.4184993943652,1667.8814658379601
-1389.9615507690587,824.7853962599442
-1391.2259891381163,778.0271506487866
-1394.4626575124867,736.4800722376765
-1393.8786893001163,691.5476841946544
-1392.6549805120835,647.9260029161421
-1394.7799575483907,607.2811807732144
-1394.5180770392706,567.3178851496705
-1393.6310547849412,525.7401764550742
-1391.6139192972043,485.8875380355764
-1391.2136760891015,448.59510693123775
-1392.9016979699834,410.0351933582495
-1781.9740344124898,347.28776350409277
-1781.9085747276265,301.5864615863231
-1781.4198139309096,256.2098925380586
-1784.6131281766452,210.62996638552818
-1784.4698280204623,166.81575280716723
-1784.5678946373957,122.24562130993651
-1784.8039274560085,77.82795473097816
-1781.4272319778306,33.91282453297144
-1781.7229617782073,-9.815802172643666
-1395.9010461086266,-116.45098528068273
-1395.895053031207,-150.6419626896954
-1396.5819310150605,-186.65452033702587
-1396.6996350112158,-220.51333193150978
-1397.0150586571644,-255.84954247588388
-1398.7264384575587,-293.80250655811835
-1398.8430174449566,-327.85480787307154
-1398.5448243295214,-365.4348428121052
-1397.3028191274975,-401.1656692170307
-1396.9360077165068,-438.02487411683313
-1398.284069921588,-477.2922687447591
-1398.8616314707817,-515.2879762801605
-1399.50605443068,-554.8991382331302
-1214.1749681106103,-591.8654486567013
-1208.2970252911625,-623.6492292727761
-1205.9644235219623,-659.9904330362231
-1206.2752155805688,-699.1660509321462
-1206.4679044244288,-740.3211773235503
-1205.1404507470793,-780.8536956262208
-1203.176880332125,-821.7143023181814
-1206.5578025466793,-865.7039153854672
-1209.585542288199,-914.6994401918936
-1211.2958658123212,-963.0776580660458
-1210.1211741719753,-1011.594931937008
-1224.8033219256959,-1126.7585744514129
-1225.3303189772053,-1183.4178718420726
-1226.960089167769,-1243.2636494683743
-1227.4064444818607,-1306.3420953350608
-1082.4246150044469,-1276.6346444196458
-1029.423466579369,-1276.3492425491208
-983.2468275453348,-1283.7112900189181
-940.3252093497048,-1291.431279883461
-900.6013203237535,-1303.6707835305324
-866.2444744556832,-1323.761500601599
-899.3635421429028,-1614.3881872288869
-864.9541581622244,-1647.4965453007412
624.9900649924784,2247.986428153137
562.4894365802469,2242.0164771329482
507.0891639050017,2251.348627456469
449.9240472663495,2254.2892259405107
390.8619113995403,2243.963464211728
333.92014504133186,2245.305622122649
279.66394845154247,2245.400997246704
224.37561547172112,2250.592954241545
168.8327699902435,2252.1806645510082
114.4741661737876,2250.3402471134928
58.97706176811351,2243.4749315927734
2.6683742901945107,2236.4984081770876
-51.58602564094968,2234.9047254768093
-106.41165030190287,2258.7448114340023
-227.6732552330638,2380.637968875482
-284.6895754671579,2347.0470613348016
-374.9664606715075,2187.089653711407
-508.67249187576095,2283.786846119599
-554.78058736912,2236.467429313106
-608.0443463487527,2216.8747450799556
-778.5950006585933,2383.820439431092
-1268.1061085930296,2394.996220737946
-1340.2058667539818,2387.570362254945
-1412.0373575402796,2379.878791747736
-1490.6320184585888,2380.270664345984
-1763.8430737843437,2404.718834617261
-1828.4019997676385,2369.9138570306095
-1834.569647029143,2147.2639038318894
-1840.8437319717077,2049.375982332299
-1843.7960048893653,1950.7983890843295
-1842.833491015059,1855.3139153235634
-1844.4325395853107,1769.8821060790692
-1846.8811703166873,1683.4580311756108
-1299.2434030267948,910.4662704852683
-1375.370398574652,819.9742857093771
-1393.7687172765352,784.7349952317164
-1395.4227772288816,742.1425218856789
-1394.1815204758364,697.6667456341066
-1393.3665696913058,654.07963197663
-1394.2092575396018,610.4625673953093
-1394.6509850250043,571.6215465400032
-1393.7772215165178,531.6983348494668
-1393.812663732924,492.45235395693965
-1393.7270018815987,453.0069472161881
-1393.517078286157,415.0013885817888
-1779.6319902931707,307.48329893697934
-1781.9429301714526,263.02272926874065
-1783.7617482572343,217.72235864581006
-1784.6337032810277,173.00735566283126
-1785.4198730581857,127.96826516324998
-1783.9577967844398,85.38488913155234
-1783.0500018152327,40.061715224121976
-1785.2410288625003,-5.659625955995788
-1391.933490870496,-112.84239891581237
-1392.594245884064,-146.22355771418853
-1395.9247407466823,-182.08289505416965
-1396.5886935984365,-216.36909070616497
-1396.9403886084708,-252.0670559085706
-1397.1112864938264,-288.06649085161865
-1397.657711607575,-324.13034983456384
-1396.8387538211434,-359.0634460974758
-1395.5922887688805,-397.1437567541982
-1397.2405103038536,-434.53367978308285
-1398.7075940460152,-472.9369052611645
-1399.916037317111,-510.23042682924853
-1410.011368215273,-553.4758386810518
-1223.2727943435195,-590.2937684907383
-1209.200853586485,-619.7054608325766
-1205.8290313712557,-657.1087502097802
-1204.928979844937,-695.5017728444981
-1205.6227166465308,-735.4753072713174
-1206.3395503180388,-775.7692645616168
-1204.5236902036854,-817.0697214669601
-1205.6994017094892,-861.3199261699335
-1207.4226593376163,-907.6016591644587
-1210.667452077477,-955.8193189511447
-1211.4676027191204,-1005.6821056188621
-1212.883433377917,-1058.7793807197966
-1221.591520535292,-1117.3157149867147
-1227.0761680248274,-1177.6394356361823
-1226.6961908120438,-1237.195020175567
-1226.0178839042426,-1297.3454236813584
-1087.3062115638782,-1272.8083918228253
-1039.1200019387345,-1280.0805381189282
-992.3318280177996,-1287.1344551377888
-946.557718252729,-1292.1422323088846
-904.9244376094236,-1300.3691109516822
-869.4876830028861,-1318.0410346822564
-906.902812224292,-1615.9010765451178
-865.4305501607496,-1633.67883176237
-849.586552905175,-1811.1330539534367
-796.2329108761448,-1811.7544402147057
-744.2950026208385,-1814.5320365244716
-691.1162465515993,-1808.7073827052373
-632.0093046134452,-1785.706387226643
-577.4066627827389,-1771.525362018309
-529.7644977539895,-1773.5700090268394
-484.0274217076465,-1774.6767888928532
-436.7333923298788,-1773.5180275441342
-390.9790382575438,-1776.4842784677849
-345.3950792044837,-1778.5219430081058
-300.50518032807094,-1776.766905532629
-256.0980600068885,-1778.6575790918016
-211.11744307341283,-1778.0100323761237
-166.95178682045102,-1777.6775159959295
-122.5775731771081,-1785.2968908710984
-78.59529410168906,-1784.77030167612
-35.09544400034808,-1777.9036453954468
8.553073804312373,-1779.479444930033
52.294474351252234,-1781.2325193394395
96.53175457294502,-1780.3849640903702
139.53837072963555,-1781.5437247213774
183.49977453877827,-1785.0932980503337
227.9670279603822,-1797.350577005752
275.8049348952261,-1812.890151219163
323.03632585482217,-1815.7383056702354
434.8862178055971,-1180.1733093333125
469.0176774388878,-1181.566325159037
503.1606595737406,-1182.1217844018097
537.7018142669659,-1182.7625803321703
572.6713208199392,-1181.8092573720796
609.5782522707328,-1185.4549145195522
648.5586414572663,-1186.2865120160075
686.5874692328016,-1183.5141357805985
724.5150748186553,-1181.8489619492493
765.3917427548845,-1182.3906842167867
806.5605945426337,-1184.1590137439453
848.9345221559003,-1182.8973654091606
893.3819612546469,-1182.4519742064795
940.0318460237214,-1182.030114236196
987.8369997862557,-1182.7337239857877
1038.1837306774362,-1184.0659204016813
1088.4408395035764,-1181.583170538896
1186.449490147437,-1167.4321639088441
1222.9779484826688,-1148.186042209677
1286.0775797705182,-1149.9965309998142
1349.8413223738048,-1149.9321575258855
1416.9646530354896,-1148.9557147897451
1312.2913212491126,-905.2759527758697
1322.9706864274685,-866.5395621976141
1327.528382415389,-821.6872619078264
1329.1680558340088,-777.7610682918253
1331.6812068817742,-736.4429548430082
1337.5092217102983,-695.9735227290704
1341.4331670619274,-657.1499987112588
1345.5723241180701,-618.7051968162991
1349.2570891512976,-580.2860241940759
1354.3392013549085,-542.6290884880285
1360.4958465620268,-505.86885799332794
1365.8817155442425,-470.0504112772557
1370.6897442271752,-433.9754458151302
1369.9658762975866,-395.8149792266403
1374.5742584102368,-361.2439212166031
1145.6104231121576,-208.89473056250918
1055.1212605833218,-135.2153392373143
1054.0535702379511,-109.73209908057332
1054.117328856351,-84.51572045928376
1054.1584219245726,-57.94897743269352
1054.52211203642,-31.750830323758922
1054.9837140746029,-5.861999433335606
1055.7985608562537,20.625200456320393
1057.2724561323048,45.47544396664723
1059.271056176293,72.51132357887536
1064.2498336039807,97.97374226750343
1065.7121671889865,124.84621221868814
1059.2748903111242,151.11818803954654
1054.3624560158814,177.8071254032251
1053.3626664491026,204.3430765434357
1052.5517527879872,230.52344284895557
1053.3765262071508,257.9498866752138
1054.3646396632448,285.1758564952437
1053.519178074926,312.887106522996
1052.751240683001,340.6715063523832
1051.8582273302115,369.13660357345344
1052.518885003246,397.9843705618651
1054.363312346442,428.20789994795695
1054.7701631275074,458.8408934216428
1054.608573349386,488.49341809073826
1053.9232352751417,521.748803685431
1055.4962562688052,553.3495418833711
1055.8152869747723,588.4986340599094
1058.5296983971514,622.9871107103544
1059.0224611617584,658.3923045987796
1058.1619954540008,693.194194563693
1057.910726270405,731.177745313699
1060.877978970101,771.9338791219844
1063.8200347522875,815.203653180996
1064.6712709550898,856.220851943512
1065.0472060117315,900.9436436129644
1065.6252327428097,945.7036670341469
1066.5035822966365,993.7832618073426
1068.8439998325912,1046.7036371494405
1072.839530529545,1101.6761793890005
1073.8647638821906,1158.2895660810586
1075.2239903524091,1217.0741023333962
1076.5351587256553,1281.2783858426428
1084.41764814125,1422.5557728608744
1082.7270076693385,1494.2054040068924
1105.5991537981001,2382.192178146198
1034.9937667196539,2383.210222651678
970.6483268547963,2392.336700398584
780.1761878260136,2239.230153077005
720.3244102787565,2245.2832213234396
660.1405916231321,2245.73483781845
597.8264762603486,2242.428163126332
538.9239429929922,2235.712648389521
480.7268072912358,2239.4847592139527
425.76167964044765,2251.344832461199
369.65525100627855,2256.6746681574386
310.2926624665928,2246.1688969486227
255.5738884068119,2235.68939033682
201.35334759647634,2242.478334212327
145.06630813308124,2247.3227997429826
90.71523167540562,2255.926818237258
34.66678605817176,2254.733512844566
-19.344231107798063,2242.9165835409144
-74.4072049106663,2242.51591529634
-195.69886987348895,2381.7235387068413
-254.88778874546537,2383.6610030892493
-470.77460775395076,2270.71184184478
-526.1118051484683,2251.857592851604
-577.1324764234929,2222.539576060972
-743.5830209318915,2388.6894635933327
-711.7295866485322,1665.825094506956
-1297.9290495483958,2392.6270462273046
-1367.0400015493967,2381.8250768399903
-1442.3355986656702,2377.4437077082903
-1805.4613566283913,2408.7163287156854
-1833.548500630188,2101.575812536105
-1844.239154332945,2010.8441490143646
-1837.830339932102,1814.3003862715384
-1839.5388572978275,1728.92944983056
-1842.4416860858903,1646.5872686781536
-1368.6452666542841,844.5579888704051
-1390.9184349592263,810.3338631641752
-1391.1310590092112,766.350076113985
-1394.876045413402,724.3748204016132
-1395.679210324856,679.952786498435
-1394.6781242476932,635.763707870256
-1395.2109068382513,595.5464091400305
-1394.21627393692,553.3181557562078
-1392.7380069841531,513.1071100674876
-1391.743850432124,475.55716510674694
-1391.7867396586096,437.7335620105658
-1393.461010549859,400.956870595037
-1782.790188893414,287.0404237827577
-1784.0954039068301,242.4950303790252
-1782.6378999699396,199.35190014334935
-1783.6329357543725,153.78105537496484
-1782.657589640202,109.21500857567645
-1778.3053208050776,65.19536790562488
-1778.8755441958826,21.04277219860662
-1782.5996447315129,-23.153166156808542
-1396.2359902610106,-127.00023425118114
-1399.1556054422522,-161.9748182882907
-1397.4823168216262,-196.64622211184232
-1395.5677019698728,-230.6535046742805
-1397.9365877028065,-267.2337165513236
-1398.6140749844778,-302.7204473690432
-1396.9885834538934,-338.86449754951343
-1396.9064090874215,-374.5551317903486
-1396.7737092310515,-411.9311443687285
-1397.1978835465213,-448.7697897732441
-1395.8854617135064,-487.3048612284422
-1397.2178947627851,-526.1474646471754
-1386.3550588685446,-560.8385692421615
-1207.2941245542577,-598.495736673845
-1207.1399111725234,-634.5291934610989
-1205.4332839312804,-672.3248176965128
-1205.6853637757906,-709.5941118532761
-1206.1560949999896,-749.8650125151698
-1205.3442687157476,-792.4338735024515
-1205.7796633210307,-833.3777450960769
-1206.4769129724352,-879.8914824934398
-1209.0758201353644,-926.5129376668176
-1211.4918026451087,-974.8397879260496
-1211.8382699916892,-1026.2514347778276
-1215.372100698744,-1079.7841077470634
-1223.4145294816894,-1141.8665154268674
-1227.2772598345146,-1201.8550619742323
-1226.3265711515576,-1259.28876886426
-1125.9160097391577,-1279.3675005693449
-1016.6971001529807,-1277.8951469273682
-969.2500580425874,-1283.050398458471
-927.9725996699218,-1291.7264045694224
-892.1900125632435,-1308.5339292438691
-861.8003191084725,-1332.3196960506646
-893.287331751154,-1625.749901717021
-865.0820064167649,-1671.3937663441086
-826.4639614262488,-1807.7907464537016
-773.4926956624781,-1805.2714615139723
-720.60507853133,-1802.8173980730426
-667.3832723746328,-1797.8778129379446
-612.0151824928006,-1784.7305059583377
-560.4928764723174,-1771.9678285521404
-512.1834636044346,-1770.920763221823
-464.6393225099097,-1773.9079351751973
-419.29277756538625,-1773.3551897974369
-373.53320190544576,-1773.0812014891662
-326.8632829847498,-1773.3784020158898
-282.2622398428542,-1774.6935025403386
98.25865232255887,-1779.0385886044617
141.25625868613318,-1780.405198088906
184.76205216896227,-1784.4604181876139
229.77990621068037,-1797.1197114276529
276.1880802815238,-1813.0847041190343
323.1060510669412,-1816.9955227693674
435.72973023517875,-1178.796065776086
468.5062342558366,-1181.5002786556654
501.67609460497204,-1182.4810129984764
537.2820953624824,-1182.9533010659804
572.574260577038,-1181.8562850975825
609.6897992860489,-1185.1164124872025
647.0470633598617,-1186.826929378239
685.0735890617296,-1184.10226651674
722.8057602068965,-1182.8951329309502
763.8171510194244,-1183.7060117734343
806.6040600129066,-1184.4318850700936
848.6604286091773,-1183.401681346147
891.8220153640627,-1183.941956099192
938.1545626446214,-1183.839628745836
986.9319299155713,-1183.8145666501682
1037.6051741153228,-1184.9052715930968
1085.8859549810722,-1182.2348562256338
1141.6512520355795,-1183.2964468913078
1181.1366075301912,-1167.4788549914174
1220.7707350212931,-1149.4387217314245
1284.4137262806319,-1151.8545664457395
1349.119425588687,-1150.7790135378953
1413.720241687379,-1147.796183232624
1314.9296996681062,-909.3742064907846
1325.1442371253927,-869.1520657016016
1326.3391107835394,-823.6055643971392
1328.0422850432224,-779.6817871011075
1332.749686290475,-738.1263602477835
1338.1758553283362,-700.6394438056395
1340.8858138009034,-658.8332371302233
1344.053252999902,-620.8068162483248
1349.6524270668776,-581.8963727438817
1354.1657031340765,-544.4038009193105
1359.017620907267,-508.4015205165615
1364.7282015557414,-471.8611404623518
1370.1801401269258,-437.22928321620645
1369.3063439688206,-398.9852113383926
1381.185376292239,-367.53573814864126
1150.4270661248358,-213.11397309280827
1055.0054006356759,-139.97023658463004
1053.5538623714012,-112.09152100985538
1053.4486417946123,-86.57343184307123
1053.009693567794,-60.565235508997496
1053.660086447329,-35.26307881917375
1055.2154431827207,-8.539963038220913
1056.1163975878087,16.79932278842091
1056.884812127856,42.77331403417942
1058.7221854563907,69.48621462163554
1063.9709010955194,95.51954837617566
1065.676774416897,122.98607631922529
1060.2307954213238,147.92197416295863
1055.645372066685,174.67927305261543
1054.5062860057665,199.70492050604275
1053.1330880264095,227.85291067695155
1053.7835553716525,253.08947217985872
1053.5361633731145,280.5469924363088
